"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"West Bank and Gaza","PSE","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.97505918376389","9.65606140421304","10.70039580593","11.1624793770948","10.8256858254525","10.2542710109923","10.3622692760696","9.7131702028711","9.84390824703115","9.68182103767315","10.181958828354","9.42407147872485","8.17611450836364","8.01734749845187",
"Pacific island small states","PSS","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.0723723842756","8.01952585078312","7.95696644289845","7.38359019833843","8.17832099493576","8.92436205660615","8.88864619461054","9.34211576597437","10.1990810675071","10.3263743113916","8.61977114859705",
"Russian Federation","RUS","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.70816101161147","11.7728433426889","10.8416327444116","10.0444612873694","9.96417964467918","10.3640922518723","7.72430988424408","7.63338125563409","8.77133393961641","8.38444622632971","8.59723826196754","9.16300485073114","8.38565467349706","",
"Rwanda","RWA","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4959695093475","14.7656072014188","13.6500697343973","15.4989623589473","15.2550150731634","13.5084390852533","13.6661894541378","14.0710956479358","14.4380562061415","13.8421504299584","16.1672672662752","","","",
"South Asia","SAS","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.5330478934685","12.2285825263638","12.0101569576645","12.6534987593052","13.5433105997172","13.677327493038","13.9025544488238","14.7981889370371","15.416381791662","15.1918107914897","14.4257972483889","14.4349036142209","13.823886595034",
"Sudan","SDN","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.8723935463483","9.09665946603969","9.1132626860378","8.02868558600608","8.46235298163152","7.91002963151823","7.89299433510758","8.33527954047096","8.52734577902533","8.37412119960357","8.04086712352321","8.23996458301581","","",
"Solomon Islands","SLB","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0923292012703","14.4935071240575","12.3072603314702","12.256873226181","13.1943884349369","11.3117207140222","11.4725581988212","12.4434508287055","11.8285596776744","12.7713134829434","12.9941743462373","",
"Sierra Leone","SLE","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.82808855907255","9.55104961010364","9.40913983394322","10.2151670069829","10.2456184684884","10.1826312654019","10.1425145493149","10.1461765806785","10.2290055039166","10.0164539068243","9.57589948456617","9.19076970526613","8.83857137681346","8.90011640889246",
"San Marino","SMR","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4864062831784","9.50393611887601","8.54144378847603","6.21245513449301","7.26079589253585","6.20788397259295","6.91745044731219","6.21559255247132","6.50251723428062","6.20194384933339","4.24107106191948","4.01829638034386","5.14185685831727",
"Somalia","SOM","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.81822540668461","","","5.87375878453383","7.15060241596615","7.20044556619603","7.38675722976325","7.97466630039857","7.56089897018663","7.68843525323845","7.67578361556107","7.32132188353974","7.46188333876709","7.35267808828275","7.25977679932904","7.28797365139008","7.59887163228419",
"Slovenia","SVN","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.52413818308396","8.09947375410093","7.51181119049074","7.77401945560563","7.5283570351795","8.15850455733114","10.2605395419742","11.1521213582355","11.5630790522057","11.5458297083325","10.6882483889617","10.6112869811398","9.52283689786663","9.16603251735785",
"Sweden","SWE","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.60558774538325","5.63519438919293","5.38349189854714","5.65963915420548","5.66657186906629","6.5241327007721",
"Eswatini","SWZ","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6906319405441","12.3485670452567","12.2325818193462","12.5470058289226","11.947401452715","12.6129242970574","12.9110548435677","12.9804981634284","13.4470320043955","13.1115288428394","4.48670176070464","","",
"Sint Maarten (Dutch part)","SXM","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.63117150081856","6.69468124280577","5.91558247139224","9.70857465641102","7.00079451034766","6.58219317797096","7.2270968385805","7.17774019143966","6.28385408719494","7.91375613175869","9.19133073779546","8.59154837379871","8.25772518298564","8.15860942153077","6.21744321567926","6.82689843624374",
"Syrian Arab Republic","SYR","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.29540947868442","8.87073534166468","8.67027122719796","9.64925412777137","6.98169087402057","7.67957761114822","7.66841807466547","8.80764773237461","7.49452765815531","2.80324551053929","1.6354535842481","4.97688625177804",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Thailand","THA","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.49835868728662","8.12576527218602","8.01713042293726","8.41159531801698","8.52694513123191","7.83666891526132","7.80675748469554","8.5231058704958","9.21213319829624","10.0338856006863","10.4577565481486","10.7278054805654","10.780239201828","11.297816687865","11.1375663812562","10.7058110582173",
"Tajikistan","TJK","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.0798799393914","13.5639823510104","15.6129672176544","16.4511104573787","10.8218554441212","12.0626314465578","25.4531339058565","26.5927107372185","27.0417009043029","27.3758216756443","26.266746291981","20.9222699816233",
"Turkmenistan","TKM","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.4269625520111","8.26287755031108","8.13531771163183","16.5560578371966","17.7812976878054","20.3563465758394","19.6467562639964","16.8206005734775","15.332517350126","15.9679986098282","17.6617302487441","17.2063027656773","15.1721192540546",
"South Asia (IDA & IBRD)","TSA","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1641165032584","13.253396304689","10.5651865400198","10.1553246301666","11.3867483270508","11.3539428989383","11.2065653107062","11.1033192496814","10.7596001657697","11.6900887415558","10.6778631000913","11.1702124453155","11.2154104719723","10.5466541274415","10.1809531850719","11.1937886550086",
"Tunisia","TUN","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkiye","TUR","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.312423540933","11.7157814952208","12.8333897205986","12.09170531708","12.4929387018599","12.2794464333769","11.7100822807637","12.1032143546041","10.9455943072528","11.5920383219933","11.0013146061286","10.7279929300049","10.7199157851098","10.7939209819866","11.7487038778921","10.5450686565039","7.17980140532299",
"Tuvalu","TUV","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3042245853242","10.0198096087743","10.0617315052563","10.5828858705404","10.3461877007788","11.1088712350863","12.5169417955011","12.2573648738495","11.8525493910472","11.7003686980302","12.4243332180722","12.7048641937929",
"Uganda","UGA","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.43328616371471","9.95712902677738","9.37567481413804","11.778881491518","11.9455536060073","11.2632577583634","12.7574645426634","12.609585095918","12.1940673551832","12.8922167628663","13.0390994755939","11.6943591663771","13.8064720409132","13.9015883334752","13.6671318290233","13.3717064798432","14.6613584286501",
"Ukraine","UKR","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.53246671891929","9.26293927147304","8.75316997417969","10.3640529063408","12.1575133261736","12.3928800027842","12.5473272680795","12.1090481980515","12.2089558587239","10.3178985462767","6.90972750498834","6.07601156561548","6.49197722014219","6.02743159490985","6.93971027112341","7.18655634764637","6.88784549572173",
"Upper middle income","UMC","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.80959011687568","8.2756678524986","7.80073263265782","9.16961736470746","8.96524690466602","9.30405877390843","9.19111456924678","8.53263522208311","9.17398633851876","10.1451755194852","10.9798499085854","11.0456863889828","10.2158600388512","",
"United States","USA","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.28118658625214","","","","8.56654508720971","8.799975245355","8.84510172420863","8.81227893874936","9.15159721181849","9.20274538590688","9.36191741166209","9.33143961937975","9.37951712686412","9.4405074456163","9.39570266980086","8.6063941052102","8.62368627738747",
"Uzbekistan","UZB","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3854799314985","10.8959316437067","10.0320057605494","9.76841031506305","10.0371981908106","9.0321877054387","8.53922465882503","10.578473273249","10.3284698283102","16.6576098282181","13.1495847350433","13.1762825696463",
"St. Vincent and the Grenadines","VCT","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.63559409877709","6.47339075531927","6.29483603146557","6.26813360623142","6.4523326375238","5.52555480434094","5.18295924349709",
"Venezuela, RB","VEN","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.49660483267178","7.74991935028793","6.69884374235195","7.57910664692136","7.97137046755677","7.41635746688502","6.86384985813915","6.33740826221559","5.61605826300673","5.19387817397176","5.72640411911641","5.76740721151145","7.18670543745059","",
"Vanuatu","VUT","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9016859243638","12.0874441883293","13.4663580262623","12.8857993512756","12.348471155379","11.1699036829082","10.9397292906077","10.258497206666","","","","",
"World","WLD","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2459309995247","11.8359486882598","12.206967840503","11.9783404410199","12.4451059557461","12.7189786518107",
"Kosovo","XKX","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.25672612372783","9.52311559049368","9.21227500928199","8.06305814752675","9.44813901032712","10.9823002544773","10.9061216358547","12.0013744007913","11.7324561800545","10.4987941091864","10.3140463905734","9.81800199453567",
"Yemen, Rep.","YEM","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.45350630049101","6.23096466231012","6.78389119750208","6.83583959729123","7.4369887255935","7.55530675097008","7.16761401120425","7.12183209283378","7.64707124159309","8.19395489709604","7.91208376467566","8.00795910510949","7.61014587740305","8.09058344861373",
"Zambia","ZMB","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.2171156023275","17.4751079368956","3.49856511403874","8.98677777119571","8.91589065952457","10.9781597459474","13.4838819880057","13.7494893821573","11.1603852797878","12.0867086689315","11.6547162298363","11.1582405977525","11.0903739287636","8.48029657275253","10.2572198898278",
"Zimbabwe","ZWE","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
